filename, meanpitch, meanintensity, duration, f0vowels, jitter, shimmers, hnr, singvspeak
speak_adele_now.wav,234.10110763431405,72.05706840929572,0.3009297052154195,1964.9384121517478,0.01360787893242638,0.1215421626690171,6.903239253851815,1
speak_adele_tonight.wav,209.95811898026108,70.73571627695446,0.425578231292517,1559.2992619527963,0.01029089132071536,0.1240154815484407,11.68762717161917,1
speak_adele_the.wav,219.7838960090931,70.42386092946086,0.3322902494331066,2347.254696834001,0.007999406296927709,0.05512107904447194,14.64406126305996,1
speak_adele_years.wav,289.83002094654154,70.25348523068645,0.24961451247165534,2449.599390744261,0.006505361249923738,0.061242520649314965,16.826042109462055,1
speak_adele_reasons.wav,147.2984697876936,63.895947896501696,0.6018820861678005,1971.2280123648552,0.007253877045605408,0.09816434582059103,12.693199549629991,1
hostingSNL_voice_1.wav,133.50421010266166,71.1110470772732,4.456780045351474,1621.6201531155702,0.017104520208915463,0.11445957972190486,7.620670140212289,1
speak_adele_say.wav,207.24077858000982,68.42301203482964,0.6140362811791383,2365.1576103155803,0.009609109023784996,0.09472761492064873,11.865573474006732,1
speak_adele_travel.wav,210.0938369807599,69.53124563485085,0.43467120181405894,1611.002399024989,0.003971441551520733,0.1016793986491274,14.5493858977911,1
feelsAmazing_voice.wav,136.9159269359112,72.69584221857694,2.970702947845805,1753.7813742603391,0.02732550317074119,0.20062092763870545,7.305265354994923,1
speak_adele_obviously.wav,153.8680341785143,66.03181187388888,0.7656689342403629,1902.745961600804,0.02421393395499121,0.09283719806676456,10.929103824462203,1
speak_adele_actually.wav,178.02419206949872,64.24315974530207,0.6748299319727891,2047.2686792430632,0.01978849229020508,0.10463602829951182,7.990862056646265,1
speak_adele_twelve.wav,181.8264036902968,68.63062865338887,0.6275963718820862,1387.8146907238051,0.006097630232070534,0.04376726910434884,11.714813370019519,1
speak_adele_long.wav,168.17925653850145,69.01344611226341,0.42376417233560093,1078.863808819234,0.009036751747881329,0.13056051290580253,12.633236684448343,1
firstTime_voice.wav,121.03981717482085,73.19832685613459,2.970702947845805,1232.9494371012115,0.01700762995518019,0.13220844602520274,7.0542646280761225,1
musicalGuest_voice_1.wav,159.91240978994992,72.23729073765509,4.456780045351474,1527.2160528561315,0.009464035500962338,0.1509900717701715,7.732463220219955,1
speak_adele_swear.wav,150.77351661630868,67.7985309994605,0.5836507936507936,1954.832803192692,0.010021876276578929,0.06598810635076512,10.249218130667359,1
